property_ID,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,reviews_num,reviews_last,reviews_rating,booking_cancel_policy
2242,0,0,0,0,0,17295,98.66666667,3
2243,11,17,29,272,37,5,87,2
2244,8,14,27,284,126,5,90,2
2245,0,1,2,255,99,116,86,2
2246,5,15,38,281,1,131,100,2
2247,6,36,60,335,12,149,98,1
2248,4,8,22,274,160,0,96,2
2249,0,6,6,136,6,128,100,1
2250,0,11,41,316,8,620,95,2
2251,9,39,69,344,20,49,98,2
2252,9,19,28,115,128,7,91,2
2253,0,9,18,36,8,10,98,1
2254,6,19,39,314,90,15,86,1
2255,0,5,35,36,1,28,100,2
2256,22,52,82,357,34,685,95,1
2257,7,33,47,133,4,2,85,1
2258,6,6,27,53,4,21,85,3
2259,22,52,82,357,39,3,88,2
2260,20,34,34,34,6,2,84,1
2261,7,13,43,318,20,17,92,2
2262,20,47,64,339,20,6,76,3
2263,4,9,20,284,34,4,95,1
2264,7,37,67,157,1,374,20,1
2265,0,0,6,281,3,86,73,1
2266,5,8,20,295,4,16,80,1
2267,10,10,17,134,1,83,100,1
2268,0,5,35,126,0,17294,88,1
2269,0,0,0,127,0,17294,98.66666667,1
2270,0,0,5,280,0,17294,93.33333333,1
2271,13,26,56,209,28,7,81,1
2272,6,36,66,341,6,136,77,1
2273,0,6,36,311,49,126,84,2
2274,18,48,78,353,5,185,76,1
2275,1,29,59,334,13,27,69,1
2276,15,22,52,327,11,128,80,2
2277,19,19,19,273,21,9,71,1
2278,0,0,5,96,11,69,80,1
2279,4,34,64,245,21,10,90,3
2280,7,37,67,342,6,644,90,1
2281,0,0,6,281,3,445,80,1
2282,0,0,0,220,6,72,70,1
2283,6,18,48,323,2,31,80,1
2284,0,0,0,159,4,214,80,1
2285,0,0,0,250,4,569,70,1
2286,0,7,37,312,7,443,77,1
2287,0,0,8,283,1,653,60,1
2288,0,5,35,310,7,198,80,1
2289,0,0,0,198,11,220,91,1
2290,1,1,31,306,15,1,91,2
2291,0,0,0,249,5,190,84,2
2292,0,0,6,96,12,11,87,2
2293,20,20,27,302,3,521,87,2
2294,7,7,7,258,8,59,83,1
2295,0,7,37,312,6,113,83,2
2296,0,0,5,280,2,25,70,1
2297,2,2,25,300,7,8,83,1
2298,0,0,0,251,4,7,85,2
2299,0,0,21,112,2,179,90,1
2300,0,0,6,281,1,463,40,1
2301,0,0,28,118,7,42,69,1
2302,0,7,37,312,0,17295,89.66666667,1
2303,25,55,85,360,2,188,50,2
2304,0,20,46,137,4,169,93,2
2305,30,60,90,365,5,1,84,3
2306,0,12,42,132,1,163,100,3
2307,0,0,0,0,0,17294,98.66666667,1
2308,0,0,0,9,14,23,98,3
2309,0,0,0,0,16,724,83,2
2310,29,59,89,364,3,12,87,3
2311,29,59,89,89,0,17295,96.66666667,3
2312,7,30,58,333,31,2,98,3
2313,3,9,11,11,6,65,80,3
2314,5,19,38,38,11,11,84,3
2315,5,16,42,308,107,14,86,1
2316,0,0,0,0,3,240,93,1
2317,8,14,14,14,12,6,97,2
2318,6,6,6,134,0,17295,90.33333333,3
2319,10,10,10,138,5,2,92,1
2320,1,1,8,283,112,12,99,3
2321,17,35,65,152,39,15,81,2
2322,24,54,84,84,1,16,100,3
2323,5,5,5,87,2,19,90,3
2324,0,0,0,0,1,638,80,3
2325,3,10,10,10,61,5,91,3
2326,0,0,5,96,10,38,98,3
2327,17,40,65,340,40,19,85,3
2328,0,0,0,0,0,17298,98.66666667,2
2329,0,16,29,29,0,17295,97.66666667,3
2330,0,7,28,278,3,611,80,3
2331,20,20,20,285,0,17295,82.66666667,2
2332,0,0,0,0,0,17298,98.66666667,3
2333,5,5,13,13,7,127,89,2
2334,0,0,0,218,1,644,100,2
2335,25,55,85,175,5,39,96,1
2336,18,48,78,353,11,14,98,1
2337,8,8,8,8,0,17295,91.33333333,3
2338,26,56,80,346,19,72,95,1
2339,18,42,72,347,66,18,97,2
2340,5,26,56,324,21,8,96,2
2341,0,0,0,0,0,17294,98.66666667,2
2342,23,46,46,46,0,17295,95.66666667,3
2343,2,5,5,253,60,22,95,3
2344,0,0,0,0,9,251,73,2
2345,25,54,54,54,138,13,94,2
2346,0,0,0,0,8,79,91,3
2347,9,36,66,66,31,12,93,3
2348,16,46,76,76,2,2,90,3
2349,6,36,66,341,3,176,100,2
2350,0,0,0,0,5,268,96,3
2351,4,34,64,336,44,8,99,2
2352,0,0,0,47,5,538,95,2
2353,0,0,0,47,18,484,97,1
2354,0,0,0,47,11,524,100,2
2355,6,6,14,289,21,13,99,2
2356,0,0,0,0,0,17298,98.66666667,3
2357,14,28,40,151,7,11,97,2
2358,27,55,85,233,1,737,100,1
2359,19,41,66,214,0,17298,91.33333333,1
2360,0,0,17,161,3,713,100,2
2361,3,14,34,295,20,8,92,1
2362,15,15,15,174,36,2,87,1
2363,0,0,0,128,4,683,100,3
2364,1,9,39,129,11,5,95,3
2365,16,16,18,18,0,17295,84.66666667,3
2366,0,0,13,274,2,176,100,3
2367,1,4,8,272,12,68,98,2
2368,0,0,0,0,2,419,100,3
2369,11,39,69,69,65,11,83,2
2370,8,28,53,53,94,12,85,2
2371,22,52,82,82,5,263,80,3
2372,0,0,0,0,23,467,97,1
2373,0,6,36,311,5,311,90,3
2374,0,0,0,0,10,338,100,3
2375,0,7,37,312,3,131,73,3
2376,0,0,0,145,26,7,97,3
2377,0,0,0,0,3,170,100,3
2378,0,0,0,0,6,246,100,3
2379,22,47,62,329,52,10,88,2
2380,0,0,0,0,0,17298,98.66666667,3
2381,0,0,0,0,0,17294,98.66666667,2
2382,30,60,90,365,0,17295,97.33333333,2
2383,0,0,0,0,4,166,100,3
2384,15,31,59,319,46,43,91,1
2385,0,0,0,97,15,86,96,2
2386,0,11,41,109,0,17298,91.33333333,2
2387,0,0,0,0,1,649,80,2
2388,0,0,0,0,0,17295,98.66666667,3
2389,0,0,0,0,0,17295,98.66666667,3
2390,30,60,90,365,2,743,80,3
2391,30,60,90,365,2,406,90,2
2392,2,3,12,287,15,15,88,3
2393,0,0,0,134,29,129,91,3
2394,30,60,90,365,0,17295,97.33333333,3
2395,0,0,0,0,1,494,80,3
2396,16,46,60,135,7,5,97,3
2397,13,43,73,163,3,10,100,3
2398,0,0,0,0,1,317,100,3
2399,30,60,90,365,0,17294,97.33333333,3
2400,0,0,0,0,0,17295,98.66666667,3
2401,12,25,38,307,22,16,98,1
2402,30,60,90,365,3,128,93,2
2403,30,60,90,365,1,857,100,3
2404,30,60,90,365,1,857,80,3
2405,0,3,3,247,3,7,100,3
2406,25,55,85,360,21,126,90,3
2407,18,43,51,72,12,4,93,2
2408,0,0,0,0,30,393,84,1
2409,0,0,0,0,0,17294,98.66666667,3
2410,0,0,0,0,1,494,100,2
2411,20,50,80,355,9,11,96,3
2412,0,25,55,330,24,20,87,2
2413,30,60,90,90,2,12,90,1
2414,0,0,0,0,1,269,100,3
2415,15,35,49,139,30,7,96,1
2416,25,55,85,131,0,17294,89,3
2417,0,7,29,304,0,17295,91.66666667,3
2418,8,31,59,149,2,7,100,2
2419,13,43,59,323,18,16,96,1
2420,1,1,29,29,0,17295,94,3
2421,6,27,50,322,41,2,96,2
2422,0,0,0,218,18,345,86,1
2423,25,55,85,360,0,17295,89,2
2424,8,27,57,173,47,16,90,2
2425,0,0,0,269,7,254,77,2
2426,0,0,0,203,8,58,94,1
2427,0,0,0,249,9,207,91,3
2428,0,5,35,35,7,51,97,2
2429,30,60,90,365,0,17298,97.33333333,2
2430,1,31,61,61,16,44,98,3
2431,0,0,0,0,5,75,100,3
2432,0,0,0,0,4,176,95,1
2433,7,25,55,145,9,8,100,2
2434,30,60,90,365,10,12,92,3
2435,0,0,13,104,11,8,84,1
2436,15,45,75,350,11,40,96,3
2437,0,0,7,9,1,856,100,2
2438,0,0,0,219,0,17295,98.66666667,1
2439,0,0,0,0,5,260,95,3
2440,13,15,15,143,6,8,93,3
2441,13,13,29,57,0,17295,98,1
2442,24,52,77,345,37,12,91,1
2443,20,47,56,75,15,126,97,2
2444,0,0,0,127,17,260,94,2
2445,0,0,0,249,1,220,100,1
2446,0,0,1,251,0,17295,97,1
2447,29,59,89,364,0,17294,96.66666667,3
2448,0,0,2,136,6,8,100,2
2449,30,60,90,365,0,17294,97.33333333,3
2450,0,0,0,0,15,301,92,2
2451,30,60,90,90,32,54,79,2
2452,0,0,0,0,3,316,80,2
2453,0,0,0,0,0,17294,98.66666667,3
2454,0,0,0,0,2,852,70,3
2455,28,58,88,363,0,17294,96.33333333,2
2456,20,49,79,197,8,217,95,3
2457,3,29,59,150,40,4,95,3
2458,26,56,86,361,27,166,93,3
2459,29,59,89,364,1,235,100,3
2460,0,0,0,0,1,704,100,3
2461,0,0,0,16,4,19,100,3
2462,0,0,0,0,82,20,94,2
2463,2,19,49,324,16,13,96,3
2464,6,6,6,6,9,9,91,3
2465,0,29,54,298,3,124,100,1
2466,20,38,68,343,9,14,100,1
2467,0,0,0,0,2,127,100,2
2468,13,35,65,340,11,5,91,2
2469,14,31,54,324,10,28,91,2
2470,10,11,11,12,15,3,92,2
2471,0,0,0,0,2,352,60,3
2472,30,60,90,365,2,173,80,3
2473,30,60,90,365,1,12,80,3
2474,30,60,90,365,2,694,40,3
2475,30,60,90,365,2,3,70,3
2476,0,0,0,0,1,708,100,3
2477,30,60,90,365,3,127,60,3
2478,30,60,90,365,13,11,57,3
2479,30,60,90,365,2,709,60,3
2480,30,60,90,365,1,586,100,3
2481,30,60,90,365,11,8,78,3
2482,30,60,90,365,2,621,70,3
2483,30,60,90,365,2,549,90,3
2484,30,60,90,365,2,128,60,3
2485,29,59,89,364,8,38,94,3
2486,30,60,90,365,2,207,40,3
2487,0,6,36,311,3,7,100,3
2488,30,60,90,365,1,172,20,3
2489,30,60,90,365,2,140,100,3
2490,0,0,0,0,0,17294,98.66666667,3
2491,30,60,90,365,3,172,73,3
2492,30,60,90,365,2,124,70,3
2493,30,60,90,365,1,492,100,3
2494,30,60,90,365,0,17294,97.33333333,3
2495,30,60,86,361,0,17295,92.33333333,3
2496,0,0,12,12,25,40,98,3
2497,0,0,29,29,2,27,100,3
2498,5,13,16,26,78,25,85,2
2499,0,5,35,310,1,366,100,2
2500,7,37,67,342,73,38,98,1
2501,0,0,0,0,4,101,100,2
2502,0,0,0,0,4,178,100,3
2503,26,45,75,344,34,10,97,2
2504,22,24,24,282,25,17,89,2
2505,28,58,88,231,13,189,82,2
2506,20,50,80,351,6,149,90,2
2507,28,58,88,231,13,86,83,2
2508,0,0,0,0,10,478,92,3
2509,21,49,58,140,2,8,90,2
2510,14,37,55,56,4,12,100,3
2511,0,0,19,19,0,17295,86.66666667,3
2512,6,20,41,108,10,11,93,3
2513,0,0,0,0,3,59,80,2
2514,0,0,0,0,0,17294,98.66666667,2
2515,0,0,0,127,227,68,79,3
2516,0,0,0,0,1,859,100,3
2517,22,51,81,171,29,10,97,3
2518,26,43,73,124,26,16,98,1
2519,17,25,55,330,14,15,94,1
2520,0,0,0,158,32,281,92,1
2521,29,59,89,179,0,17295,96.66666667,3
2522,0,0,0,0,0,17295,98.66666667,3
2523,13,32,62,326,4,22,100,3
2524,12,29,55,325,2,57,100,2
2525,10,23,47,311,1,58,80,3
2526,19,43,56,322,113,2,97,2
2527,0,0,12,12,1,21,100,2
2528,7,11,41,316,26,218,97,3
2529,4,5,35,125,0,17295,97.33333333,3
2530,0,8,38,128,4,8,80,3
2531,20,50,80,170,2,9,100,3
2532,0,0,6,281,25,33,91,3
2533,0,0,6,281,0,17295,89.66666667,2
2534,24,54,84,279,4,10,95,2
2535,0,4,15,99,4,39,93,2
2536,22,52,82,88,8,11,98,3
2537,29,37,37,47,4,11,100,3
2538,25,55,80,130,5,4,96,3
2539,0,0,0,0,1,857,80,3
2540,0,0,0,0,3,462,93,3
2541,0,5,9,263,68,12,96,3
2542,0,0,0,0,22,361,90,2
2543,5,5,10,10,16,37,89,3
2544,0,0,5,5,3,74,100,3
2545,4,14,37,248,51,8,91,1
2546,4,13,32,275,74,6,96,1
2547,30,60,90,365,0,17295,97.33333333,3
2548,21,30,44,319,1,351,100,3
2549,12,42,72,162,2,12,100,3
2550,5,35,65,172,27,8,86,2
2551,0,0,0,0,2,659,100,2
2552,30,60,90,365,1,23,100,2
2553,0,1,1,129,32,9,94,1
2554,0,0,0,0,10,441,94,3
2555,0,1,1,241,6,277,88,3
2556,4,20,38,39,24,2,98,3
2557,0,0,0,0,0,17294,98.66666667,3
2558,1,31,61,61,2,46,100,3
2559,0,0,1,1,4,60,85,3
2560,0,0,0,0,3,51,67,3
2561,0,0,0,0,2,656,100,3
2562,0,0,0,0,0,17294,98.66666667,2
2563,28,58,88,88,0,17295,96.33333333,1
2564,27,57,87,177,0,17295,86.66666667,1
2565,29,59,89,364,0,17294,96.66666667,3
2566,0,5,29,220,9,16,100,3
2567,0,21,43,318,0,17298,93,3
2568,0,0,9,284,0,17298,99.33333333,3
2569,0,0,0,0,0,17294,98.66666667,2
2570,0,0,0,0,2,768,80,3
2571,0,0,0,0,2,654,90,3
2572,0,0,0,0,10,70,93,1
2573,4,4,25,300,7,10,88,1
2574,20,48,78,350,4,21,95,1
2575,9,13,21,286,125,16,98,1
2576,14,37,64,332,27,26,97,1
2577,8,38,68,93,0,17295,80,1
2578,13,27,54,145,32,1,99,2
2579,0,3,8,118,5,36,100,2
2580,2,2,2,43,9,11,93,3
2581,30,60,90,365,0,17295,97.33333333,3
2582,0,0,0,0,10,97,90,3
2583,0,0,0,0,8,430,91,3
2584,0,0,0,0,0,17294,98.66666667,3
2585,0,0,0,0,4,219,95,2
2586,0,0,0,0,1,268,60,3
2587,9,24,30,30,1,26,100,3
2588,16,46,76,351,15,206,94,1
2589,0,0,0,0,6,128,87,3
2590,1,1,10,218,14,12,99,3
2591,30,60,90,365,21,246,84,2
2592,29,59,89,179,1,12,80,3
2593,30,60,90,365,1,695,60,3
2594,11,22,42,133,22,8,97,3
2595,0,0,0,0,17,212,81,2
2596,0,0,0,0,2,270,100,3
2597,1,10,33,34,32,30,92,3
2598,5,10,16,49,2,5,100,3
2599,0,0,0,0,0,17295,98.66666667,2
2600,0,18,48,139,6,68,83,1
2601,0,0,0,0,2,554,90,3
2602,0,0,0,0,0,17295,98.66666667,1
2603,27,57,87,362,5,635,80,1
2604,0,11,41,316,13,29,92,2
2605,12,42,72,347,3,150,93,1
2606,24,49,77,167,21,5,91,2
2607,23,53,83,83,1,151,98,3
2608,7,37,67,67,2,83,100,3
2609,22,52,82,83,0,17294,87,3
2610,18,44,74,349,7,398,87,2
2611,2,13,25,289,260,15,90,1
2612,9,34,61,336,93,8,96,2
2613,14,24,39,308,74,14,91,2
2614,0,0,0,0,0,17294,98.66666667,1
2615,11,17,17,145,1,26,95.66666667,3
2616,14,34,61,336,1,4,100,3
2617,0,0,0,0,2,497,100,2
2618,5,35,65,155,9,1,93,3
2619,0,6,36,215,15,65,90,3
2620,20,27,45,287,6,14,93,3
2621,0,0,0,187,13,30,94,2
2622,10,34,44,44,49,1,91,2
2623,30,60,90,365,0,17295,97.33333333,3
2624,19,49,69,344,35,18,94,2
2625,6,11,31,303,58,11,99,2
2626,0,0,0,0,1,270,100,3
2627,23,53,83,358,0,17294,98,1
2628,29,59,89,90,3,6,100,3
2629,9,38,68,343,19,43,84,2
2630,8,16,26,75,6,1,100,3
2631,3,3,6,79,14,3,100,1
2632,14,26,43,279,1,549,94,3
2633,11,22,35,39,48,5,86,3
2634,10,23,26,96,1,16,80,3
2635,11,11,11,258,16,22,80,1
2636,18,37,67,67,22,8,97,2
2637,0,8,31,297,105,14,93,1
2638,16,46,76,351,3,2,100,3
2639,28,58,88,363,0,17294,96.33333333,3
2640,0,0,30,56,8,128,95,1
2641,8,38,68,343,20,65,85,1
2642,6,36,66,341,37,42,91,1
2643,20,47,74,349,17,14,89,3
2644,22,41,44,44,1,8,100,3
2645,0,6,36,52,0,17294,86.66666667,3
2646,18,48,78,353,11,151,93,2
2647,16,34,34,70,47,19,94,2
2648,6,30,60,151,22,7,94,2
2649,27,57,87,362,10,9,92,3
2650,5,12,31,291,168,14,97,1
2651,0,0,0,0,0,17295,98.66666667,3
2652,0,0,0,131,8,1004,100,2
2653,11,20,20,274,5,103,92,1
2654,20,49,69,159,0,17295,92,1
2655,22,45,54,298,12,0,85,1
2656,20,47,52,292,1,378,80,1
2657,13,23,23,95,15,115,90,1
2658,0,0,0,0,9,604,87,3
2659,3,6,13,46,155,5,93,2
2660,0,0,0,0,2,127,80,2
2661,0,5,35,310,0,17295,88,2
2662,0,0,0,274,3,855,100,2
2663,0,18,48,323,2,615,100,3
2664,28,58,88,178,6,236,80,1
2665,25,50,80,171,24,13,98,2
2666,0,0,12,12,3,2,100,3
2667,2,11,32,117,10,4,94,2
2668,3,14,16,51,3,29,80,3
2669,16,42,65,340,6,279,100,3
2670,16,42,65,340,6,509,93,3
2671,16,42,65,340,20,147,97,3
2672,24,50,77,352,11,19,93,2
2673,16,42,65,340,6,572,100,3
2674,16,42,65,340,40,68,97,1
2675,16,42,60,333,21,33,99,1
2676,0,12,42,317,35,15,88,3
2677,0,0,0,0,2,12,100,3
2678,14,44,74,349,100,21,87,3
2679,0,7,37,312,19,133,92,2
2680,6,9,18,109,4,242,90,2
2681,0,0,0,0,3,23,87,2
2682,0,0,0,0,1,82,100,1
2683,29,59,89,364,1,1673,96.66666667,1
2684,22,52,82,357,11,125,95,2
2685,0,0,0,0,4,260,80,3
2686,27,57,87,103,3,82,100,3
2687,0,0,1,222,29,38,96,2
2688,3,13,24,276,102,4,98,2
2689,27,57,87,356,50,1,86,1
2690,0,0,0,0,3,442,87,3
2691,4,4,4,112,0,17294,94.33333333,3
2692,0,8,38,313,6,9,100,2
2693,0,0,0,0,0,17295,98.66666667,3
2694,9,31,61,61,128,4,96,2
2695,4,4,18,18,11,13,96,2
2696,0,0,0,0,0,17294,98.66666667,1
2697,10,28,47,316,58,8,95,2
2698,0,0,6,281,192,347,96,2
2699,29,59,89,364,2,1443,97,3
2700,26,56,86,361,0,17294,91,2
2701,26,56,86,361,2,12,90,2
2702,25,55,85,360,3,12,100,2
2703,1,3,3,95,3,137,80,2
2704,6,36,66,341,4,18,90,2
2705,3,17,46,321,17,40,95,2
2706,0,0,0,0,0,17294,98.66666667,2
2707,0,0,0,65,39,8,95,2
2708,0,0,0,0,2,24,100,3
2709,6,13,13,13,20,8,95,1
2710,25,39,69,341,2,78,100,3
2711,0,0,0,0,0,17294,98.66666667,3
2712,7,33,42,317,30,9,97,3
2713,4,23,53,108,12,18,95,1
2714,16,46,76,167,20,21,83,2
2715,0,0,0,0,6,328,83,3
2716,12,28,49,49,7,2,94,2
2717,0,0,0,0,0,17295,98.66666667,3
2718,0,0,0,0,1,343,80,3
2719,3,25,50,287,5,67,100,1
2720,0,19,49,324,55,159,94,1
2721,0,22,52,311,182,58,94,1
2722,0,9,39,314,31,15,93,1
2723,0,0,0,0,1,299,98.66666667,1
2724,30,60,90,360,3,539,80,3
2725,30,60,90,360,1,716,97.33333333,3
2726,0,0,0,0,5,581,92,2
2727,16,46,76,351,1,1093,100,3
2728,7,37,67,215,16,29,87,1
2729,0,0,0,0,0,17294,98.66666667,2
2730,23,31,55,146,9,43,91,2
2731,19,19,19,19,4,107,85,3
2732,25,55,85,176,8,4,97,1
2733,25,55,85,360,4,377,93,1
2734,0,9,28,303,7,112,97,1
2735,20,48,68,68,73,25,94,1
2736,0,0,21,21,53,17,98,2
2737,0,0,0,65,2,127,100,3
2738,0,0,0,0,3,759,93,3
2739,0,0,0,0,1,627,100,3
2740,0,0,6,281,1,779,100,2
2741,8,8,8,8,6,8,93,1
2742,0,0,0,0,0,17295,98.66666667,2
2743,27,57,87,107,20,258,94,3
2744,12,37,60,328,5,2,92,3
2745,8,31,57,331,15,16,76,1
2746,18,43,73,348,2,449,60,1
2747,13,36,59,330,51,1,84,1
2748,29,59,89,364,0,17298,96.66666667,3
2749,7,23,53,328,71,76,94,1
2750,0,7,37,312,28,69,91,2
2751,0,26,56,331,0,17295,95.66666667,3
2752,8,21,44,301,61,17,96,2
2753,0,0,14,289,3,40,100,2
2754,15,43,73,343,132,2,92,2
2755,0,0,0,0,0,17294,98.66666667,3
2756,0,7,27,117,1,49,100,3
2757,30,60,90,365,0,17294,97.33333333,3
2758,9,20,35,300,194,16,89,3
2759,8,38,68,343,5,125,96,2
2760,16,46,76,351,4,312,90,1
2761,20,50,80,355,126,0,90,1
2762,20,42,68,343,97,7,90,1
2763,30,60,90,353,16,79,89,3
2764,30,60,90,365,4,21,95,3
2765,0,0,0,0,6,281,73,1
2766,0,0,9,9,5,23,100,3
2767,2,19,49,324,153,15,96,1
2768,5,11,26,284,244,7,95,1
2769,0,0,0,0,1,174,98.66666667,3
2770,0,25,55,330,0,17298,93.33333333,1
2771,3,21,32,196,7,16,97,1
2772,0,0,0,0,0,17294,98.66666667,1
2773,0,0,0,0,2,379,90,3
2774,12,42,72,73,2,78,80,2
2775,22,52,82,82,2,45,100,2
2776,9,28,41,313,31,5,96,1
2777,7,16,35,291,77,4,96,1
2778,12,27,43,225,217,5,92,1
2779,29,59,89,364,0,17294,96.66666667,3
2780,0,0,0,0,2,324,80,3
2781,7,29,39,59,2,7,100,3
2782,8,29,59,334,24,26,98,2
2783,0,0,1,224,53,145,94,1
2784,0,0,0,20,3,236,100,1
2785,0,0,0,253,8,322,93,2
2786,0,0,0,0,7,857,93,1
2787,0,0,0,0,7,12,83,2
2788,6,27,48,137,40,5,80,1
2789,0,14,14,260,1,139,80,3
2790,0,14,14,14,8,17,98,2
2791,0,0,0,0,1,811,100,3
2792,30,60,90,365,0,17295,97.33333333,3
2793,23,23,23,23,5,450,70,3
2794,8,24,49,324,82,0,94,3
2795,10,23,34,253,31,28,95,2
2796,7,15,21,251,57,15,90,2
2797,6,9,24,244,64,17,91,2
2798,7,14,18,234,28,16,93,2
2799,6,6,12,222,39,18,94,2
2800,5,13,22,232,28,61,95,2
2801,7,13,19,234,40,19,93,2
2802,30,60,90,180,21,8,98,3
2803,0,0,0,35,0,17294,98.66666667,3
2804,0,0,0,0,0,17295,98.66666667,3
2805,30,60,90,365,2,492,90,1
2806,0,0,0,0,0,17295,98.66666667,3
2807,29,59,89,90,10,1,100,3
2808,11,37,67,316,21,1,96,2
2809,0,0,0,0,4,301,80,3
2810,0,0,0,0,2,259,100,1
2811,0,0,0,0,0,17295,98.66666667,3
2812,29,59,89,180,3,11,100,3
2813,21,21,37,312,27,8,99,1
2814,0,0,0,127,6,623,96,2
2815,24,46,69,344,9,11,93,3
2816,10,22,22,22,32,37,96,1
2817,20,42,66,341,20,16,95,2
2818,13,43,73,346,21,23,94,1
2819,0,0,0,0,0,17295,98.66666667,3
2820,0,0,0,0,0,17295,98.66666667,3
2821,5,35,65,340,7,312,89,3
2822,7,37,67,310,10,8,98,3
2823,9,28,44,318,81,9,91,1
2824,0,0,0,0,5,189,100,2
2825,29,59,89,364,3,13,93,3
2826,30,60,90,365,0,17294,97.33333333,3
2827,9,17,29,300,15,12,97,1
2828,29,59,89,364,0,17298,96.66666667,3
2829,15,34,34,34,21,5,91,2
2830,21,40,40,40,6,11,96,2
2831,0,0,0,79,2,22,80,1
2832,26,56,82,172,46,16,96,1
2833,29,52,52,52,7,1,97,2
2834,0,0,0,128,40,188,94,3
2835,0,7,37,312,5,227,93,3
2836,21,51,81,356,133,241,88,3
2837,27,57,87,362,2,12,100,2
2838,0,0,0,0,0,17295,98.66666667,3
2839,8,18,29,293,25,5,99,3
2840,0,0,13,21,5,24,96,1
2841,28,58,88,88,19,33,97,3
2842,26,55,85,86,54,11,96,3
2843,0,0,0,0,0,17298,98.66666667,3
2844,0,19,49,324,4,39,95,2
2845,20,50,80,351,16,8,93,2
2846,19,49,79,170,62,50,95,1
2847,5,16,26,164,53,16,91,3
2848,12,26,42,310,123,14,92,1
2849,2,2,16,106,11,4,98,2
2850,0,0,0,0,0,17294,98.66666667,3
2851,14,44,73,348,19,12,93,3
2852,9,39,69,94,0,17295,87,2
2853,0,0,0,184,8,42,91,3
2854,6,15,45,320,38,12,89,1
2855,6,36,66,341,12,379,82,3
2856,0,0,0,0,3,534,87,3
2857,25,55,85,353,6,24,100,2
2858,0,0,0,0,1,723,80,3
2859,3,3,3,3,4,12,100,3
2860,30,60,90,365,3,568,47,1
2861,30,60,90,365,5,64,65,3
2862,0,0,14,14,2,70,100,3
2863,9,37,67,342,5,1131,90,3
2864,0,0,0,68,13,420,90,3
2865,8,35,58,313,114,10,98,3
2866,0,0,0,0,2,127,100,2
2867,10,10,10,10,23,15,92,2
2868,17,47,77,77,0,17295,97,1
2869,5,5,5,280,19,26,82,2
2870,0,0,9,156,3,97,93,3
2871,0,0,26,26,3,42,90,3
2872,0,0,0,0,0,17295,98.66666667,3
2873,16,16,16,204,7,22,89,2
2874,29,59,89,364,3,651,90,3
2875,29,59,89,90,1,560,100,2
2876,0,0,0,0,1,282,100,3
2877,0,0,0,194,14,153,96,2
2878,0,0,0,254,50,19,94,2
2879,0,10,40,315,4,69,95,3
2880,0,0,0,0,2,11,100,3
2881,18,18,46,46,3,382,73,3
2882,0,0,0,0,2,527,80,3
2883,0,0,0,0,1,504,80,3
2884,0,10,40,315,43,38,90,1
2885,4,12,37,217,0,17298,93.66666667,2
2886,0,0,0,0,0,17295,98.66666667,2
2887,9,23,51,326,13,22,95,1
2888,0,0,0,0,20,560,92,1
2889,9,14,39,181,101,5,95,1
2890,5,17,39,182,70,3,95,1
2891,0,0,0,0,1,156,98.66666667,3
2892,1,2,20,20,4,23,80,2
2893,4,18,31,122,82,11,95,2
2894,5,5,5,12,5,159,100,3
2895,0,0,0,0,5,170,100,2
2896,0,0,0,0,1,128,80,3
2897,26,56,86,86,4,128,100,3
2898,0,0,0,0,23,223,86,2
2899,0,0,0,35,3,29,100,2
2900,16,43,62,335,3,78,100,2
2901,18,36,66,339,4,132,80,2
2902,16,34,59,327,2,43,80,2
2903,1,4,21,296,13,41,97,2
2904,11,37,66,325,7,63,91,2
2905,4,10,40,314,3,177,93,2
2906,13,27,51,321,7,22,94,2
2907,16,36,64,339,0,17295,93.66666667,2
2908,7,24,43,312,4,67,95,2
2909,7,20,50,323,1,118,100,2
2910,12,28,33,276,7,205,86,2
2911,6,17,27,262,11,16,91,2
2912,5,23,37,300,2,30,90,2
2913,7,17,31,267,12,196,92,2
2914,3,15,28,278,0,17295,89.33333333,2
2915,6,17,23,274,1,42,100,2
2916,10,17,24,258,2,28,80,2
2917,3,22,35,306,0,17294,90.66666667,2
2918,4,23,27,285,0,17295,98,2
2919,0,0,0,129,0,17295,98.66666667,2
2920,0,0,0,129,0,17295,98.66666667,2
2921,5,5,5,135,0,17295,90.33333333,2
2922,17,39,69,222,0,17295,91.33333333,2
2923,21,47,77,352,0,17294,92,2
2924,19,44,74,349,0,17295,85.66666667,2
2925,20,25,52,327,0,17294,90.33333333,2
2926,13,30,49,319,0,17294,94.66666667,2
2927,14,38,62,319,26,16,88,2
2928,9,29,49,313,21,16,86,2
2929,9,27,53,310,1,23,80,2
2930,11,25,48,297,10,365,90,2
2931,10,21,32,293,3,139,73,2
2932,8,20,40,300,2,422,90,2
2933,6,14,23,267,10,15,78,2
2934,8,18,26,284,11,192,84,2
2935,4,17,23,270,13,218,89,2
2936,6,12,24,274,6,44,93,2
2937,5,15,24,272,60,19,87,2
2938,4,12,20,273,25,31,88,2
2939,17,37,51,306,6,78,83,2
2940,16,28,55,319,1,127,40,2
2941,23,41,71,332,0,17294,94.33333333,2
2942,6,22,40,308,13,606,87,2
2943,0,0,0,0,25,37,86,2
2944,14,30,40,295,20,21,88,2
2945,11,25,32,274,20,93,89,2
