property_id,Dutch,English,French,Germany,property_type,property_room_type,property_max_guests,property_bathrooms,property_bedrooms,cluster_label,centroid_distance,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,[24-hourcheck-in,accessible-heightbed,airconditioning,babybath,babymonitor,babysitterrecommendations,bathtub,bbqgrill,beachessentials,bedlinens,breakfast,buzzer/wirelessintercom,cabletv,carbonmonoxidedetector,cat(s),changingtable,children’sbooksandtoys,children’sdinnerware,cleaningbeforecheckout,coffeemaker,cookingbasics,crib,disabledparkingspot,dishesandsilverware,dishwasher,dog(s),doorman,doormanentry,dryer,elevatorinbuilding,essentials,ethernetconnection,extrapillowsandblankets,family/kidfriendly,fireextinguisher,fireplaceguards,firmmatress,firstaidkit,flatsmoothpathwaytofrontdoor,freeparkingonpremises,freeparkingonstreet,gameconsole,gardenorbackyard,grab-railsforshowerandtoilet,gym,hairdryer,hangers,heating,highchair,hottub,hotwater,indoorfireplace,internet,iron,keypad,kitchen,laptopfriendlyworkspace,lockbox,lockonbedroomdoor,longtermstaysallowed,luggagedropoffallowed,microwave,otherpet(s),outletcovers,oven,pack’nplay/travelcrib,pathtoentrancelitatnight,patioorbalcony,petsallowed,petsliveonthisproperty,pocketwifi,pool,privatebathroom,privateentrance,privatelivingroom,refrigerator,roll-inshowerwithshowerbenchorchair,room-darkeningshades,safetycard,selfcheck-in,shampoo,singlelevelhome,smartlock,smokedetector,smokingallowed,stairgates,step-freeaccess,stove,suitableforevents,tablecornerguards,translationmissing:en.hosting_amenity_49,translationmissing:en.hosting_amenity_50,tv,washer,washer/dryer,wheelchairaccessible,wideclearancetobed,wideclearancetoshowerandtoilet,widedoorway,widehallwayclearance,windowguards,wirelessinternet],property_scraped_at_host_since,property_last_updated,host_location_belgium_brussels,host_location_belgium_flanders,host_location_belgium_other_regions,host_location_other_countries,host_response_rate,host_nr_listings,host_nr_listings_total,booking_price_covers,booking_min_nights,booking_max_nights,property_beds,responsetime_code,logic_host_verified,extra_beds,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Instant Bookable,Require Guest Profile Picture,Require Guest Phone Verification,None,target,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,reviews_num,reviews_last,reviews_rating,booking_cancel_policy
2012,FALSE,FALSE,TRUE,FALSE,14,0,4,0.5,1,0,0.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,979,0,1,0,0,0,100,2,2,2,2,1125,2,1,FALSE,2,9,9,10,10,9,9,5.27,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,39,17,39,65,340,148,5,91,1
2013,FALSE,TRUE,FALSE,FALSE,0,0,5,1.5,2,0,2.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,979,120,1,0,0,0,100,1,1,3,7,1125,5,3,FALSE,2,10,10,10,10,10,10,0.27,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,25,0,7,14,263,8,114,98,2
2014,FALSE,FALSE,TRUE,FALSE,14,0,4,1,2,0,1.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,978,42,1,0,0,0,100,1,1,2,2,30,2,3,FALSE,2,10,10,10,10,10,10,0.9,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,35,0,0,0,0,8,22,98,2
2015,TRUE,FALSE,FALSE,FALSE,0,0,3,1,2,1,1.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,982,28,0,0,0,1,50,1,1,2,2,1125,2,3,FALSE,1,10,10,10,9,8,9,0.43,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40,0,0,0,25,14,62,91,1
2016,TRUE,FALSE,FALSE,FALSE,0,0,3,1,1,1,1.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,981,300,0,1,0,0,92.06158125,1,1,2,1,2,1,0,TRUE,1,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50,0,0,0,0,0,17298,98.66666667,3
2017,FALSE,TRUE,FALSE,FALSE,0,0,4,1.5,1,0,2.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,977,270,1,0,0,0,92.06158125,0,0,2,2,1125,2,0,FALSE,2,9,10,10,10,9,9,0.13,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,32,0,0,0,0,4,715,90,1
2018,FALSE,FALSE,TRUE,FALSE,0,1,2,1,1,0,3.18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,978,0,1,0,0,0,100,1,1,1,1,1125,1,1,FALSE,1,10,10,10,10,9,10,3.29,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,75,2,4,4,200,95,18,97,3
2019,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,1.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,977,7,1,0,0,0,100,1,1,1,2,1125,1,1,FALSE,1,10,10,10,10,10,10,5.29,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,35,3,6,13,99,51,7,96,2
2020,FALSE,TRUE,FALSE,FALSE,0,1,2,1.5,1,0,2.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,976,3,1,0,0,0,100,1,1,1,2,1125,1,2,FALSE,1,10,10,10,10,10,10,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,20,14,25,51,52,2,4,90,3
2021,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,977,3,0,0,0,1,80,1,1,1,2,1125,1,3,FALSE,1,10,10,10,10,10,10,3.75,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,21,12,33,63,63,8,9,98,3
2022,FALSE,TRUE,FALSE,FALSE,0,1,2,2,1,0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,976,7,1,0,0,0,90,1,1,1,2,1125,1,2,FALSE,1,10,10,10,10,10,10,1.03,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,23,45,75,350,13,12,100,2
2023,FALSE,TRUE,FALSE,FALSE,0,0,4,1,1,0,1.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,977,0,1,0,0,0,100,2,2,2,1,1125,1,1,FALSE,2,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,25,16,46,76,351,0,17295,90.33333333,2
2024,FALSE,FALSE,TRUE,FALSE,0,0,10,2,3,0,1.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,976,14,1,0,0,0,100,2,2,4,1,1125,5,1,FALSE,6,10,9,10,10,9,9,2.86,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,70,21,46,68,340,45,8,91,1
2025,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,975,180,1,0,0,0,92.06158125,1,1,1,1,23,1,0,FALSE,1,10,9,10,10,10,10,0.94,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,34,0,0,0,0,6,170,93,3
2026,FALSE,TRUE,FALSE,FALSE,0,2,1,0,1,0,3.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,630,1,0,0,0,92.06158125,1,1,1,1,1125,1,0,FALSE,0,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45,0,0,0,0,0,17294,98.66666667,3
2027,FALSE,FALSE,TRUE,FALSE,0,0,3,1,2,0,6.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2451,35,0,0,1,0,100,3,3,1,2,1125,2,3,TRUE,2,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,73,0,0,0,60,0,17295,98.66666667,2
2028,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2451,35,0,0,1,0,100,3,3,2,1,1125,1,3,TRUE,0,10,10,9,9,9,9,0.88,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,75,0,0,0,159,19,339,93,2
2029,FALSE,FALSE,TRUE,FALSE,0,1,2,1,1,0,6.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2450,35,0,0,1,0,100,3,3,1,1,1125,1,3,TRUE,1,9,9,9,9,8,8,0.24,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,45,0,0,0,158,5,145,88,3
2030,TRUE,FALSE,FALSE,FALSE,0,1,2,1,1,0,1.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,975,7,1,0,0,0,100,1,1,1,2,1125,1,3,FALSE,1,10,10,8,10,10,10,0.17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,69,0,6,32,32,1,171,100,2
2031,FALSE,TRUE,FALSE,FALSE,15,1,3,1,2,0,2.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2451,0,1,0,0,0,100,1,1,2,3,20,2,2,TRUE,1,10,10,10,9,9,10,0.48,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,30,5,26,54,329,9,22,88,1
2032,FALSE,FALSE,TRUE,FALSE,0,1,1,1,1,0,4.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,973,0,1,0,0,0,92,1,1,1,2,62,1,2,TRUE,0,10,10,10,10,10,10,0.92,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,19,19,49,79,354,29,1,96,2
2033,FALSE,FALSE,TRUE,FALSE,0,1,2,1,1,0,1.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,973,2,1,0,0,0,80,1,1,1,2,1125,1,3,FALSE,1,9,8,9,9,10,9,3.82,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,50,5,5,5,254,85,29,90,1
2034,FALSE,FALSE,TRUE,FALSE,0,0,4,1,1,0,1.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,974,4,1,0,0,0,100,1,1,2,2,8,1,1,FALSE,2,10,9,10,10,9,9,2.79,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,79,7,32,62,62,8,1,95,2
2035,FALSE,TRUE,FALSE,FALSE,14,1,1,1,1,0,6.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,974,5,0,1,0,0,0,1,1,1,14,1125,1,4,FALSE,0,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,70,26,56,86,86,0,17295,91,3
2036,FALSE,FALSE,TRUE,FALSE,0,0,4,1,1,0,2.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,973,300,1,0,0,0,92.06158125,1,1,1,2,7,2,0,FALSE,3,9.469387755,9.211651628,9.608951708,9.621298294,9.241358995,9.246168959,1.667711816,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,34,0,0,0,0,0,17294,98.66666667,3
2037,FALSE,TRUE,FALSE,FALSE,0,0,4,1,1,0,2.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,60,0,0,0,1,100,3,3,2,1,1125,2,2,FALSE,2,9,9,9,9,8,8,1.06,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38,25,55,85,360,10,67,82,3
2038,FALSE,FALSE,TRUE,FALSE,0,0,2,1,1,0,2.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,1,0,0,0,1,100,3,3,1,1,10000,1,2,FALSE,1,9,10,9,10,8,9,1.38,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,45,21,44,74,164,3,36,93,1
2039,FALSE,TRUE,FALSE,FALSE,0,0,4,1,1,0,2.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,3,0,0,0,1,100,3,3,2,1,1125,1,2,FALSE,2,9,10,9,10,8,9,2.57,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,29,24,52,82,357,45,23,90,1
2040,FALSE,FALSE,TRUE,FALSE,0,0,2,1,0,0,2.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,973,180,1,0,0,0,100,1,1,1,3,1125,1,3,FALSE,1,9,9,10,9,9,9,0.14,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,54,0,8,38,313,4,584,90,3
2041,FALSE,FALSE,TRUE,FALSE,0,0,2,1,0,0,1.68,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,973,21,1,0,0,0,100,1,1,1,3,1125,1,2,TRUE,1,10,10,10,10,10,10,0.41,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,32,0,0,1,22,3,191,100,2
2042,FALSE,FALSE,TRUE,FALSE,0,0,3,1,1,0,4.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,972,5,1,0,0,0,80,1,1,1,2,1125,2,2,FALSE,2,10,10,10,10,9,10,1.46,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,38,9,11,21,21,5,37,96,1
2043,FALSE,TRUE,FALSE,FALSE,0,1,2,0.5,1,0,2.26,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,971,0,1,0,0,0,93,1,1,1,2,1125,1,1,FALSE,1,10,10,10,10,9,9,4.11,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,35,4,25,53,328,130,7,94,2
2044,FALSE,FALSE,TRUE,FALSE,0,1,2,1,1,0,1.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,972,150,1,0,0,0,92.06158125,1,1,1,3,1125,1,0,FALSE,1,10,10,10,10,10,10,1.19,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,50,0,0,0,0,10,131,98,3
2045,FALSE,TRUE,FALSE,FALSE,0,1,2,1.5,1,1,1.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,270,0,1,0,0,92.06158125,1,1,1,2,365,1,0,TRUE,1,9,8,9,10,9,9,0.19,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,30,0,0,0,0,6,845,93,2
